Date,Ticker,BOARD_AVERAGE_AGE,BOARD_MEETINGS_PER_YR,BOARD_MEETING_ATTENDANCE_PCT,BOARD_SIZE,CEO_DUALITY,CHIEF_EXECUTIVE_OFFICER_AGE,CHIEF_EXECUTIVE_OFFICER_TENURE,CUR_MKT_CAP,ENVIRON_DISCLOSURE_SCORE,EQY_INST_PCT_SH_OUT,ESG_DISCLOSURE_SCORE,FEMALE_CEO_OR_EQUIVALENT,GOVNCE_DISCLOSURE_SCORE,INDEPENDENT_DIRECTORS,NUMBER_OF_WOMEN_ON_BOARD,PCT_IND_DIRECTORS_ON_COMP_CMTE,PCT_WOMEN_ON_BOARD,SOCIAL_DISCLOSURE_SCORE,TOT_COMP_AW_TO_CEO_&_EQUIV,BOARD_AVERAGE_TENURE,BS_TOT_ASSET,EPS_GROWTH,FNCL_LVRG,PCT_INSIDER_SHARES_OUT,RETURN_COM_EQY,RETURN_ON_ASSET,SALES_GROWTH,TOBIN_Q_RATIO,security_name,gics_sector_name,Firm Age,LN_BOARD_AVERAGE_AGE,LN_BOARD_MEETINGS_PER_YR,LN_TOT_COMP_AW_TO_CEO_&_EQUIV,LN_CHIEF_EXECUTIVE_OFFICER_TENURE,Ratio of shares,LN_CHIEF_EXECUTIVE_OFFICER_AGE
2021-01-01,LUN CT Equity,63.5,7.0,100.0,8.0,0.0,48.0,2.42,8317.0277,42.6357,51.406,52.8926,1.0,66.0714,7.0,2.0,100.0,25.0,63.1579,5701689.1624,9.75,7058.477,0.0,1.8031,0.472,4.3555,2.4156,7.8614,1.3593,Lundin Mining Corp,Materials,27.0,4.151039905898646,1.9459101490553132,15.556273033184187,0.883767540168595,0.00918180757110065,3.871201010907891
2010-01-01,MAG CT Equity,,,,,,,,310.6946,,,,,,,,,,,411580.0,,78.263,-125.0,1.0147,,-15.3979,-15.1745,,3.772,MAG Silver Corp,Materials,,,,12.92775869089654,,,
2011-01-01,MAG CT Equity,,,,,,,,678.2769,,65.378,,,,,,,,,819514.0,,107.7367,11.1111,1.0182,2.194,-13.5133,-13.2714,,6.4018,MAG Silver Corp,Materials,,,,13.616466760607652,,0.03355868946740494,
2012-01-01,MAG CT Equity,,13.0,89.42,8.0,0.0,,,372.9696,,61.266,10.3306,0.0,44.6429,5.0,0.0,100.0,0.0,,852603.0,,103.6292,35.6402,1.0243,2.142,-7.997,-7.8071,,3.5662000000000003,MAG Silver Corp,Materials,,,2.5649493574615367,13.656049301955896,,0.03496229556360787,
2013-01-01,MAG CT Equity,,15.0,99.15,9.0,0.0,60.0,8.0,609.5776,,61.345,10.3306,0.0,44.6429,6.0,0.0,100.0,0.0,,814397.0,5.41,130.5508,-46.6667,1.0174,1.704,-10.6998,-10.517,,4.7099,MAG Silver Corp,Materials,,,2.70805020110221,13.610203241078095,2.0794415416798357,0.02777732496535985,4.0943445622221
2014-01-01,MAG CT Equity,,9.0,98.76,10.0,0.0,50.0,0.33,330.7795,,71.823,10.3306,0.0,44.6429,8.0,0.0,100.0,0.0,,1967055.0,5.8,106.4489,-122.7273,1.0277,1.851,-25.4718,-24.786,,2.9714,MAG Silver Corp,Materials,,,2.1972245773362196,14.492048058342766,-1.1086626245216111,0.0257716887348064,3.912023005428146
2015-01-01,MAG CT Equity,,10.0,97.05,8.0,0.0,51.0,1.33,655.1442,,75.46,10.3306,0.0,44.6429,6.0,1.0,100.0,12.5,,1788746.0,4.85,169.5235,48.9796,1.0349,1.715,-12.0996,-11.6919,,3.3543,MAG Silver Corp,Materials,,,2.302585092994046,14.397025373651834,0.28517894223366247,0.02272727272727273,3.9318256327243257
2016-01-01,MAG CT Equity,,6.0,100.0,8.0,0.0,52.0,2.33,678.1102,,85.196,12.8099,0.0,51.7857,6.0,1.0,100.0,12.5,3.5088,2057989.0,5.85,160.2639,2.7452,1.0324,1.183,-10.5366,-10.2058,,3.0981,MAG Silver Corp,Materials,,,1.791759469228055,14.537239850366706,0.8458682675776092,0.013885628433259778,3.9512437185814275
2017-01-01,MAG CT Equity,59.75,6.0,100.0,8.0,0.0,53.0,3.25,1192.2806,,91.577,13.6364,0.0,55.3571,6.0,1.0,100.0,12.5,3.5088,1749667.0,6.77,177.24,-192.0164,1.0226,1.289,-33.8399,-33.0935,,5.0111,MAG Silver Corp,Materials,18.0,4.09016919081162,1.791759469228055,14.374936042078788,1.1786549963416462,0.014075586664773905,3.970291913552122
2018-01-01,MAG CT Equity,60.75,9.0,98.61,8.0,0.0,54.0,4.33,1325.3807,,87.319,17.3554,0.0,55.3571,6.0,1.0,100.0,12.5,19.2982,1687701.0,7.6,222.492,88.7324,1.009,1.297,-3.28,-3.2507,,4.7699,MAG Silver Corp,Materials,19.0,4.1067670822206574,2.1972245773362196,14.338877805746767,1.4655675420143985,0.014853582839931743,3.9889840465642745
2019-01-01,MAG CT Equity,61.75,8.0,100.0,8.0,0.0,55.0,5.33,855.3948,,75.299,17.3554,0.0,55.3571,7.0,1.0,100.0,12.5,19.2982,1724397.0,8.85,217.557,12.5,1.0137,0.942,-2.673,-2.637,,2.9028,MAG Silver Corp,Materials,20.0,4.123093975508087,2.0794415416798357,14.360387982118043,1.673351238177753,0.01251012629649796,4.007333185232471
2020-01-01,MAG CT Equity,62.857,7.0,100.0,7.0,0.0,56.0,6.33,1327.158,1.5504,83.195,18.1818,0.0,55.3571,6.0,1.0,100.0,14.286,19.2982,2174137.0,9.85,218.81,28.5714,1.0169,1.27,-2.0628,-2.0286,,4.6914,MAG Silver Corp,Materials,21.0,4.140862305127138,1.9459101490553132,14.592142362157075,1.8453002361560848,0.015265340465172188,4.02535169073515
2021-01-01,MAG CT Equity,63.0,12.0,100.0,7.0,0.0,57.0,7.33,2464.8237,3.876,71.347,19.4215,0.0,55.3571,6.0,2.0,100.0,28.571,19.2982,,8.64,323.082,-55.792,1.0188,0.91,-2.6685,-2.6193,,6.0096,MAG Silver Corp,Materials,22.0,4.143134726391533,2.4849066497880004,,1.9919755158985601,0.012754565714045442,4.04305126783455
2010-01-01,MAXR CT Equity,60.444,10.0,95.56,9.0,0.0,,,1725.9773,,,11.9835,0.0,51.7857,8.0,0.0,100.0,0.0,,,,1234.6984,44.1667,2.5963000000000003,,20.388,7.8529,-55.6361,1.9254,Maxar Technologies Inc,Industrials,,4.101717316551514,2.302585092994046,,,,
2011-01-01,MAXR CT Equity,61.444,10.0,94.44,9.0,0.0,,,2073.1676,,49.411,14.0496,0.0,51.7857,8.0,0.0,100.0,0.0,8.7719,,,1512.3303,-15.6069,2.4714,0.66,23.0167,9.3133,32.7266,1.9966,Maxar Technologies Inc,Industrials,,4.118126190886899,2.302585092994046,,,0.013357349578029185,
2012-01-01,MAXR CT Equity,63.13,12.0,94.44,8.0,0.0,,,1496.4354,,52.279,12.8099,0.0,46.4286,7.0,0.0,100.0,0.0,8.7719,3672307.3218,,773.4527,126.7123,2.7264,0.776,38.0414,13.9532,10.6212,2.6006,Maxar Technologies Inc,Industrials,,4.145196092379535,2.4849066497880004,15.116330720521082,,0.014843436178962872,
2013-01-01,MAXR CT Equity,64.43,10.0,98.57,7.0,0.0,51.0,18.08,1782.3093,,46.292,14.0496,0.0,51.7857,6.0,0.0,100.0,0.0,8.7719,2226232.327,6.64,2374.4728,-20.5438,6.2448,0.455,33.2676,5.3273,15.6102,1.6331,Maxar Technologies Inc,Industrials,,4.1655793631505516,2.302585092994046,14.615821175092961,2.89480635496403,0.009828912123045019,3.9318256327243257
2014-01-01,MAXR CT Equity,65.125,9.0,100.0,8.0,0.0,52.0,19.08,2966.2023,,68.387,14.0496,0.0,51.7857,7.0,0.0,100.0,0.0,8.7719,2802096.6108,8.29,2431.5083,14.0684,4.6536,0.316,19.7646,4.2472,106.7194,1.8336,Maxar Technologies Inc,Industrials,,4.176308500073531,2.1972245773362196,14.845878484513817,2.9486406660201405,0.00462076125579423,3.9512437185814275
2015-01-01,MAXR CT Equity,65.429,9.0,100.0,7.0,0.0,53.0,20.08,3428.5189,,52.537,12.8099,0.0,51.7857,6.0,0.0,100.0,0.0,3.5088,4026649.1916,8.81,2566.8437,-56.3333,3.4782,0.303,5.8893,1.6932,15.3851,1.8803,Maxar Technologies Inc,Industrials,,4.18096558525576,2.1972245773362196,15.20844512195898,2.9997242948235283,0.005767363953023583,3.970291913552122
2016-01-01,MAXR CT Equity,64.875,8.0,100.0,8.0,0.0,54.0,21.08,3015.8618,1.5504,66.806,13.6364,0.0,51.7857,7.0,1.0,100.0,12.5,3.5088,4614573.2552,8.66,2611.3907,200.7634,3.4485,0.231,14.9441,4.3335,0.8827,1.5391,Maxar Technologies Inc,Industrials,,4.172462341486053,2.0794415416798357,15.344729952564471,3.0483247236731614,0.0034577732538993507,3.9889840465642745
2017-01-01,MAXR CT Equity,64.0,12.0,100.0,9.0,0.0,61.0,0.67,2432.8893,1.5504,68.201,12.3967,0.0,46.4286,7.0,2.0,100.0,22.222,3.5088,34460626.131,5.45,2556.8156,-2.5381,3.1106,0.196,12.3211,3.9611,-2.5305,1.3791,Maxar Technologies Inc,Industrials,,4.1588830833596715,2.4849066497880004,17.35532795869005,-0.40047756659712525,0.002873858154572514,4.110873864173311
2018-01-01,MAXR CT Equity,64.909,12.0,99.0,11.0,0.0,62.0,1.75,4545.4402,1.5504,59.919,13.6364,0.0,51.7857,10.0,2.0,100.0,18.182,3.5088,8693713.0,5.29,6377.0,-51.4575,3.3168,0.522,4.3066,1.2984,4.6436,1.2796,Maxar Technologies Inc,Industrials,0.0,4.172986288980009,2.4849066497880004,15.978110678713849,0.5596157879354227,0.0087117608771842,4.127134385045092
2019-01-01,MAXR CT Equity,65.818,16.0,75.0,11.0,0.0,63.0,2.75,965.0085,1.5504,113.807,12.8099,0.0,51.7857,10.0,2.0,100.0,18.182,3.5088,2869824.3898,5.26,5058.0,-51.4575,4.5777,1.516,-100.0801,-21.8627,10.607,1.0088,Maxar Technologies Inc,Industrials,1.0,4.1868933571525915,2.772588722239781,14.869761397640731,1.0116009116784799,0.013320797490488282,4.143134726391533
2020-01-01,MAXR CT Equity,63.6,15.0,75.0,10.0,0.0,49.0,1.08,1216.4024,4.6512,98.505,19.0083,0.0,51.7857,9.0,2.0,100.0,20.0,19.2982,10025895.845,3.68,5157.0,-51.4575,7.1584,2.036,15.2768,2.1341,-7.6497,1.0344,Maxar Technologies Inc,Industrials,2.0,4.152613470346076,2.70805020110221,16.1206818882617,0.0769610411361284,0.02066900157352419,3.8918202981106265
2021-01-01,MAXR CT Equity,63.5,6.0,100.0,10.0,0.0,50.0,2.08,3005.4869,10.0775,76.458,22.7273,0.0,51.7857,9.0,2.0,100.0,20.0,22.807,7591785.5981,3.13,4483.0,-51.4575,5.684,2.806,35.7311,6.2863,3.4214,1.3182,Maxar Technologies Inc,Industrials,3.0,4.151039905898646,1.791759469228055,15.842577378369969,0.7323678937132266,0.036699887519945594,3.912023005428146
2010-01-01,MBT CT Equity,60.27,9.0,100.0,11.0,0.0,,,2166.3713,17.0732,,22.6337,,51.7857,10.0,,,27.27,7.8125,3997515.0,,2896.4,-29.386,2.0562,,7.5364,3.6653,-2.7797,1.2933,Bell MTS Inc,Communication Services,77.0,4.098834467494953,2.1972245773362196,15.201183476028422,,,
2011-01-01,MBT CT Equity,60.1,8.0,100.0,10.0,0.0,,,1851.3487,14.6341,34.413,22.2222,0.0,55.3571,9.0,3.0,100.0,30.0,7.8125,3820670.0,,2875.3,35.4037,2.217,0.173,10.855,4.8963,-1.7959,1.1964,Bell MTS Inc,Communication Services,78.0,4.096009841541162,2.0794415416798357,15.155936357873419,,0.005027169964838869,
2012-01-01,MBT CT Equity,59.9,9.0,99.0,10.0,0.0,,,1956.3507,14.6341,20.77,22.2222,0.0,51.7857,9.0,3.0,100.0,30.0,10.9375,3814437.0,,2681.5,16.9725,2.6764,0.184,16.0967,6.0143,-0.9537,1.4351,Bell MTS Inc,Communication Services,79.0,4.092676505121403,2.1972245773362196,15.15430363644996,,0.008858931150698123,
2013-01-01,MBT CT Equity,61.0,8.0,100.0,10.0,0.0,,,2174.6546,12.1951,27.043,23.4568,0.0,51.7857,9.0,3.0,100.0,30.0,20.3125,4513541.0,,2731.8,-14.902,3.3596,0.234,17.9358,5.3387,-3.4832,1.4953,Bell MTS Inc,Communication Services,80.0,4.110873864173311,2.0794415416798357,15.32259254753862,,0.008652886144288725,
2014-01-01,MBT CT Equity,62.0,10.0,100.0,10.0,0.0,55.0,8.17,2280.8302,14.6341,29.902,26.749,0.0,60.7143,9.0,3.0,100.0,30.0,20.3125,4275750.0,10.52,2682.4,-14.902,2.8283,0.262,-8.8178,-3.1177,-4.1312,1.4429,Bell MTS Inc,Communication Services,81.0,4.127134385045092,2.302585092994046,15.268470083561938,2.1004689088719113,0.008761955722025283,4.007333185232471
2015-01-01,MBT CT Equity,60.7,10.0,99.0,10.0,0.0,54.0,0.08,2116.3626,14.6341,23.32,27.9835,0.0,60.7143,9.0,4.0,100.0,40.0,25.0,7782241.0,8.13,2688.0,-14.902,2.5037000000000003,0.299,12.2797,4.9047,-39.5789,1.3959,Bell MTS Inc,Communication Services,82.0,4.1059436980654525,2.302585092994046,15.867354900949705,-2.5257286443082556,0.012821612349914236,3.9889840465642745
2016-01-01,MBT CT Equity,61.4,11.0,99.12,10.0,0.0,55.0,1.08,2359.6436,9.7561,35.275,24.2798,0.0,55.3571,9.0,4.0,100.0,40.0,25.0,3321261.0,8.76,2674.4,-49.3421,2.5529,0.062,-2.3233,-0.91,0.8206,1.4904,Bell MTS Inc,Communication Services,83.0,4.117409835153096,2.3978952727983707,15.015855088056698,0.0769610411361284,0.0017576187101346562,4.007333185232471
2017-01-01,MBT CT Equity,61.4,11.0,99.12,10.0,0.0,56.0,2.0,2824.1629,9.7561,46.259,24.2798,0.0,55.3571,9.0,4.0,100.0,40.0,25.0,,9.18,2674.4,-49.3421,2.5529,0.053,-2.3233,-0.91,0.8206,1.4904,Bell MTS Inc,Communication Services,84.0,4.117409835153096,2.3978952727983707,,0.6931471805599453,0.0011457229944443243,4.02535169073515
2018-01-01,MBT CT Equity,61.4,11.0,99.12,10.0,0.0,56.0,2.25,2940.9684,9.7561,25.751,24.2798,0.0,55.3571,9.0,4.0,100.0,40.0,25.0,,,2674.4,-49.3421,2.5529,0.064,-2.3233,-0.91,0.8206,1.4904,Bell MTS Inc,Communication Services,85.0,4.117409835153096,2.3978952727983707,,0.8109302162163288,0.002485340375131063,4.02535169073515
2010-01-01,MDI CT Equity,57.875,6.0,98.03,8.0,0.0,,,682.4992,,,14.0496,0.0,55.3571,7.0,0.0,100.0,0.0,5.2632,,,469.172,-38.6076,1.3718,,14.0635,10.2517,-11.4047,0.9052,Major Drilling Group Internati,Materials,16.0,4.058285512406398,1.791759469228055,,,,
2011-01-01,MDI CT Equity,58.63,6.0,95.83,8.0,0.0,,,988.7445,,52.892,14.876,0.0,55.3571,7.0,0.0,100.0,0.0,8.7719,814453.0,,415.656,-38.6076,1.2943,1.191,-0.1357,-0.1049,-41.1349,1.7403,Major Drilling Group Internati,Materials,17.0,4.071246510976124,1.791759469228055,13.610272001246338,,0.022517582999319368,
2012-01-01,MDI CT Equity,55.13,6.0,100.0,8.0,0.0,,,1226.2676,,47.524,14.876,0.0,55.3571,7.0,2.0,100.0,25.0,8.7719,1341991.0,,474.137,-38.6076,1.3775,0.984,8.543,6.2019,56.6564,2.7034,Major Drilling Group Internati,Materials,18.0,4.009694032601592,1.791759469228055,14.10966489008293,,0.020705327834357377,
2013-01-01,MDI CT Equity,56.89,9.0,90.54,9.0,0.0,,,775.6445,,43.117,15.7025,0.0,55.3571,8.0,2.0,100.0,22.222,12.2807,1934756.0,6.77,685.973,202.5641,1.4228,0.409,22.0139,15.4725,65.3476,2.0001,Major Drilling Group Internati,Materials,19.0,4.041119578762556,2.1972245773362196,14.475491778303759,,0.009485817658928032,
2014-01-01,MDI CT Equity,57.889,7.0,98.41,9.0,0.0,,,608.751,,56.218,16.9421,0.0,55.3571,8.0,2.0,100.0,22.222,17.5439,1581517.0,7.77,686.227,-44.0678,1.3374,0.457,10.1576,7.5951,-12.7289,1.0842,Major Drilling Group Internati,Materials,20.0,4.058527383801102,1.9459101490553132,14.273895070958718,,0.008129068981465011,
2015-01-01,MDI CT Equity,58.889,7.0,95.23,9.0,0.0,,,457.5759,,75.91,16.9421,0.0,55.3571,8.0,2.0,100.0,22.222,17.5439,699952.0,8.77,591.724,-44.0678,1.2496,0.386,-10.8167,-8.656,-48.9967,1.3347,Major Drilling Group Internati,Materials,21.0,4.075654316000621,1.9459101490553132,13.458767040245842,,0.005084969042286919,
2016-01-01,MDI CT Equity,59.889,5.0,95.56,9.0,0.0,45.0,0.42,350.9996,,78.914,16.1157,0.0,51.7857,8.0,2.0,100.0,22.222,17.5439,721209.0,8.73,542.704,11.4286,1.2008,0.565,-10.4928,-8.7383,-13.8692,1.107,Major Drilling Group Internati,Materials,22.0,4.092492848858626,1.6094379124341003,13.488684249434765,-0.8675005677047231,0.007159692830169551,3.8066624897703196
2017-01-01,MDI CT Equity,59.4,4.0,97.36,10.0,0.0,46.0,1.33,562.5609,,72.822,16.1157,0.0,51.7857,8.0,2.0,100.0,20.0,17.5439,627063.0,9.65,503.301,8.0645,1.1799,0.742,-10.2162,-8.6587,-0.3588,1.4016,Major Drilling Group Internati,Materials,23.0,4.084294226368599,1.3862943611198906,13.348802293036334,0.28517894223366247,0.010189228529839884,3.828641396489095
2018-01-01,MDI CT Equity,60.4,7.0,95.71,10.0,0.0,47.0,2.42,566.9179,,84.673,16.9421,0.0,55.3571,8.0,2.0,100.0,20.0,17.5439,637495.0,10.73,494.57,8.7719,1.1938,0.903,-10.0643,-8.4307,-1.3239,1.3981,Major Drilling Group Internati,Materials,24.0,4.100989104940769,1.9459101490553132,13.365301712846707,0.883767540168595,0.010664556588286703,3.8501476017100584
2019-01-01,MDI CT Equity,60.889,7.0,98.413,9.0,0.0,48.0,3.42,369.3799,1.5504,77.271,17.7686,0.0,55.3571,8.0,2.0,100.0,22.222,17.5439,889405.0,8.57,467.053,46.1538,1.2294,1.187,-5.741,-4.6696,13.8855,1.3064,Major Drilling Group Internati,Materials,25.0,4.10905253442765,1.9459101490553132,13.698307978810416,1.2296405510745139,0.015361519845737729,3.871201010907891
2020-01-01,MDI CT Equity,54.5,7.0,97.56,8.0,0.0,49.0,4.42,457.1956,1.5504,68.642,17.7686,0.0,55.3571,7.0,2.0,100.0,25.0,17.5439,909564.0,7.64,461.297,17.8571,1.2624,1.446,-4.9181,-3.8959,12.4139,0.9303,Major Drilling Group Internati,Materials,26.0,3.9982007016691985,1.9459101490553132,13.72072064279883,1.4861396960896067,0.021065819760496488,3.8918202981106265
2021-01-01,MDI CT Equity,55.667,8.0,94.2,9.0,0.0,50.0,5.42,620.1274,1.5504,77.211,17.7686,0.0,55.3571,8.0,3.0,100.0,33.333,17.5439,914675.0,7.2,425.917,-282.6087,1.3442,0.763,-21.5021,-15.9966,6.3203,0.9747,Major Drilling Group Internati,Materials,27.0,4.01938751175467,2.0794415416798357,13.726324089905471,1.6900958154515549,0.009882011630467162,3.912023005428146
2010-01-01,MFC CT Equity,64.941,13.0,90.1,17.0,0.0,,,33912.7955,16.0714,,23.6842,0.0,50.0,16.0,3.0,100.0,17.647,13.3333,9658433.0,,397586.0,156.25,14.3592,,4.9646,0.3623,22.146,1.0163,Manulife Financial Corp,Financials,11.0,4.173479165385828,2.5649493574615367,16.083341977709463,,,
2011-01-01,MFC CT Equity,64.444,12.0,97.72,18.0,0.0,,,30393.8928,16.0714,50.317,25.0,0.0,55.3571,17.0,3.0,100.0,16.667,13.3333,9291346.0,,424767.0,156.25,16.4182,0.097,-6.9558,-0.4044,-6.4428,1.018,Manulife Financial Corp,Financials,12.0,4.1657966296287405,2.4849066497880004,16.044593987270158,,0.0019277778881888826,
2012-01-01,MFC CT Equity,63.444,11.0,96.99,18.0,0.0,,,19460.3107,16.0714,56.79,25.0,0.0,55.3571,17.0,5.0,100.0,27.778,13.3333,8665152.0,,461977.0,156.25,19.6683,0.052,0.1952,0.0291,36.4249,0.9933,Manulife Financial Corp,Financials,13.0,4.150157627041313,2.3978952727983707,15.974820022812956,,0.0009156541644655749,
2013-01-01,MFC CT Equity,64.611,10.0,98.9,18.0,0.0,55.0,3.75,24607.4227,31.25,52.086,32.4561,0.0,55.3571,17.0,5.0,100.0,27.778,13.3333,13919466.0,8.62,484998.0,4600.0,21.2245,0.049,7.6114,0.3823,-43.8278,1.0048,Manulife Financial Corp,Financials,14.0,4.168384674930565,2.302585092994046,16.44879885006574,1.3217558399823195,0.0009407518335061246,4.007333185232471
2014-01-01,MFC CT Equity,63.25,9.0,100.0,16.0,0.0,56.0,4.75,38635.9758,38.3929,53.025,37.2807,0.0,55.3571,15.0,5.0,100.0,31.25,18.3333,15950996.0,5.95,513628.0,73.4043,20.7852,0.024,12.4841,0.6269,-37.7226,1.0249,Manulife Financial Corp,Financials,15.0,4.1470951276076295,2.1972245773362196,16.585031830386576,1.55814461804655,0.00045261669024045266,4.02535169073515
2015-01-01,MFC CT Equity,64.143,9.0,99.0,14.0,0.0,57.0,5.75,41341.1807,35.7143,56.115,35.9649,0.0,51.7857,13.0,4.0,100.0,28.571,21.6667,18785686.0,6.07,579406.0,11.6564,19.3653,0.022,11.959,0.6406,203.5116,1.0183,Manulife Financial Corp,Financials,16.0,4.161114965855953,2.1972245773362196,16.748605754822226,1.749199854809259,0.0003920520359975051,4.04305126783455
2016-01-01,MFC CT Equity,63.929,10.0,99.0,14.0,0.0,58.0,6.75,40893.8646,35.7143,60.397,37.2807,0.0,57.1429,13.0,4.0,100.0,28.571,21.6667,20788539.0,6.49,702871.0,-41.7582,18.5625,0.031,6.0076,0.3417,-38.1654,1.0032,Manulife Financial Corp,Financials,17.0,4.15777309254774,2.302585092994046,16.849912383194578,1.9095425048844386,0.0005132705266817888,4.060443010546419
2017-01-01,MFC CT Equity,64.467,9.0,100.0,15.0,0.0,59.0,7.67,47204.4839,42.8571,57.237,40.7895,0.0,57.1429,14.0,5.0,100.0,33.333,21.6667,20817750.0,6.97,720681.0,33.9623,18.5549,0.03,7.2887,0.4115,57.5225,1.0121,Manulife Financial Corp,Financials,18.0,4.1661534649685334,2.1972245773362196,16.85131654614694,2.0373166153791646,0.0005241364851407306,4.07753744390572
2018-01-01,MFC CT Equity,63.625,9.0,98.0,16.0,0.0,48.0,0.33,51959.2766,45.5357,56.436,43.4211,0.0,62.5,15.0,6.0,100.0,37.5,21.6667,24944607.0,7.05,729533.0,-30.9859,19.1597,0.02,5.1393,0.2902,9.5935,1.0196,Manulife Financial Corp,Financials,19.0,4.153006474870687,2.1972245773362196,17.032168204492915,-1.1086626245216111,0.00035438372669927,3.871201010907891
2019-01-01,MFC CT Equity,64.286,9.0,97.0,14.0,0.0,49.0,1.33,38443.9765,45.5357,58.229,47.3684,0.0,73.2143,13.0,5.0,100.0,35.714,26.6667,12986344.0,7.91,750271.0,138.7755,18.5956,0.032,11.6414,0.6487,-34.2207,0.9946,Manulife Financial Corp,Financials,20.0,4.16334187814362,2.1972245773362196,16.379408901765938,0.28517894223366247,0.000549554345772725,3.8918202981106265
2020-01-01,MFC CT Equity,63.933,6.0,100.0,15.0,0.0,50.0,2.33,51371.9412,45.5357,58.88,52.193,0.0,82.1429,14.0,6.0,100.0,40.0,36.6667,14695549.0,7.53,809130.0,18.3761,17.8303,0.032,12.4174,0.7185,108.8396,1.0078,Manulife Financial Corp,Financials,21.0,4.157835660003299,1.791759469228055,16.503055216783437,0.8458682675776092,0.0005434782608695652,3.912023005428146
2021-01-01,MFC CT Equity,64.643,9.0,100.0,14.0,0.0,51.0,3.33,43937.1277,45.5357,62.007,52.193,0.0,82.1429,13.0,6.0,100.0,42.857,36.6667,14697088.0,7.95,880349.0,6.1372,18.0059,0.044,12.1498,0.695,-0.9008,0.9957,Manulife Financial Corp,Financials,22.0,4.168879824026977,2.1972245773362196,16.503159936887418,1.2029723039923526,0.0007095973035302466,3.9318256327243257
2010-01-01,MFI CT Equity,60.929,11.0,95.21,14.0,0.0,,,1595.6997,6.9767,,16.5289,0.0,51.7857,11.0,2.0,100.0,14.286,19.2982,7387824.0,,3057.464,-61.1111,2.7914,,4.4723,1.6021999999999998,-0.4006,1.1332,Maple Leaf Foods Inc,Consumer Staples,83.0,4.109709251849337,2.3978952727983707,15.815343797602782,,,
2011-01-01,MFI CT Equity,64.917,23.0,93.0,12.0,0.0,,,1561.5166,2.3256,16.863,16.5289,0.0,51.7857,9.0,2.0,100.0,16.667,14.0351,7047824.0,,2834.91,-45.0,2.7887,2.182,2.7743,0.9948,-4.8545,1.2336,Maple Leaf Foods Inc,Consumer Staples,84.0,4.173109530857755,3.1354942159291497,15.768229474663201,,0.12939571843681433,
2012-01-01,MFI CT Equity,63.0,17.0,91.0,13.0,0.0,,,1516.6776,15.5039,32.449,24.7934,0.0,51.7857,11.0,2.0,100.0,15.385,19.2982,6632947.0,,2940.459,168.1818,3.2283,33.951,9.1823,2.8443,-1.4995,1.2197,Maple Leaf Foods Inc,Consumer Staples,85.0,4.143134726391533,2.833213344056216,15.707559758124496,,1.0462880212025025,
2013-01-01,MFI CT Equity,61.4,15.0,91.3,10.0,0.0,,,1676.3279,32.5581,29.538,37.1901,0.0,57.1429,8.0,1.0,100.0,10.0,28.0702,1093723.0,7.43,3243.696,-57.6271,3.5218,35.02,10.1841,2.8918,-6.9845,1.2415,Maple Leaf Foods Inc,Consumer Staples,86.0,4.117409835153096,2.70805020110221,13.905098030634978,,1.1855914415329407,
2014-01-01,MFI CT Equity,62.4,12.0,95.0,10.0,0.0,,,2351.6038,27.907,29.63,33.4711,0.0,57.1429,8.0,1.0,100.0,10.0,22.807,5239735.0,8.43,3599.092,-57.6271,2.7681,34.937,40.1538,14.5061,-35.0859,1.2145,Maple Leaf Foods Inc,Consumer Staples,87.0,4.133565275375382,2.4849066497880004,15.471781482499308,,1.1791090111373608,
2015-01-01,MFI CT Equity,63.636,14.0,94.0,11.0,0.0,,,2753.4393,25.5814,27.611,33.4711,0.0,57.1429,10.0,2.0,100.0,18.182,28.0702,6033423.0,6.87,2876.49,-49.505,1.6927,33.901,37.1145,21.9264,6.8521,1.1872,Maple Leaf Foods Inc,Consumer Staples,88.0,4.153179347942993,2.6390573296152584,15.61282506933596,,1.2278077577776974,
2016-01-01,MFI CT Equity,63.2,10.0,97.1,10.0,0.0,,,3219.9241,33.3333,33.23,46.281,0.0,67.8571,9.0,1.0,100.0,10.0,54.386,6093096.0,6.05,2619.048,-49.505,1.2823,35.045,1.9404,1.5132,4.2978,1.4452,Maple Leaf Foods Inc,Consumer Staples,89.0,4.146304301152812,2.302585092994046,15.622666884891839,,1.0546193198916642,
2017-01-01,MFI CT Equity,63.0,12.0,90.67,9.0,0.0,,,3783.7988,34.8837,25.186,45.8678,0.0,67.8571,8.0,2.0,100.0,22.222,49.1228,6554056.0,5.36,2632.621,350.0,1.2718,35.498,8.8005,6.9198,1.1807,1.6177,Maple Leaf Foods Inc,Consumer Staples,90.0,4.143134726391533,2.4849066497880004,15.69559465260476,,1.40943381243548,
2018-01-01,MFI CT Equity,64.0,11.0,95.95,9.0,0.0,,,4560.8205,34.1085,28.68,47.5207,0.0,71.4286,8.0,2.0,100.0,22.222,54.386,8335910.0,6.44,2632.57,-5.1852,1.2719,37.53,7.9277,6.233,5.715,1.9418,Maple Leaf Foods Inc,Consumer Staples,91.0,4.1588830833596715,2.3978952727983707,15.936083246371897,,1.3085774058577406,
